Points,Longitude,Latitude,COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1,Sum,Genes
3034,552.86,271.8345,1,0,1,1,0,0,3,"COL11A1,CXCL12,COL1A1"
3035,559.79258,271.8345,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3036,566.72515,271.8345,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3037,573.65772,271.8345,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3038,580.59029,271.8345,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3039,587.52287,271.8345,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3040,594.45544,271.8345,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3041,46.78218,278.45218,0,0,1,1,0,1,3,"CXCL12,COL1A1,FBLN1"
3042,53.71475,278.45218,0,0,1,0,1,1,3,"CXCL12,C3,FBLN1"
3043,60.64733,278.45218,0,0,1,0,1,1,3,"CXCL12,C3,FBLN1"
3044,67.5799,278.45218,0,0,1,0,1,1,3,"CXCL12,C3,FBLN1"
3045,74.51247,278.45218,1,1,0,0,1,1,4,"COL11A1,S100A4,C3,FBLN1"
3046,81.44504,278.45218,1,1,0,1,1,0,4,"COL11A1,S100A4,COL1A1,C3"
3047,88.37762,278.45218,1,1,0,1,1,0,4,"COL11A1,S100A4,COL1A1,C3"
3048,95.31019,278.45218,1,1,0,1,1,0,4,"COL11A1,S100A4,COL1A1,C3"
3049,102.24276,278.45218,1,1,0,0,1,0,3,"COL11A1,S100A4,C3"
3050,109.17534,278.45218,1,1,0,1,1,0,4,"COL11A1,S100A4,COL1A1,C3"
3051,116.10791,278.45218,1,1,0,0,1,0,3,"COL11A1,S100A4,C3"
3052,123.04048,278.45218,1,1,0,0,1,0,3,"COL11A1,S100A4,C3"
3053,129.97305,278.45218,0,1,0,0,1,0,2,"S100A4,C3"
3054,136.90563,278.45218,0,1,0,0,1,0,2,"S100A4,C3"
3055,143.8382,278.45218,0,1,0,0,1,1,3,"S100A4,C3,FBLN1"
3056,150.77077,278.45218,0,1,0,0,1,1,3,"S100A4,C3,FBLN1"
3057,157.70335,278.45218,0,1,0,0,1,1,3,"S100A4,C3,FBLN1"
3058,164.63592,278.45218,0,1,0,0,1,1,3,"S100A4,C3,FBLN1"
3059,171.56849,278.45218,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3060,178.50107,278.45218,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3061,185.43364,278.45218,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3062,192.36621,278.45218,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3063,199.29878,278.45218,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3064,206.23136,278.45218,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3065,213.16393,278.45218,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3066,220.0965,278.45218,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3067,227.02908,278.45218,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3068,233.96165,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3069,240.89422,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3070,247.82679,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3071,254.75937,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3072,261.69194,278.45218,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3073,268.62451,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3074,275.55709,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3075,282.48966,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3076,289.42223,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3077,296.3548,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3078,303.28738,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3079,310.21995,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3080,317.15252,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3081,324.0851,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3082,331.01767,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3083,337.95024,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3084,344.88282,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3085,351.81539,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3086,358.74796,278.45218,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3087,365.68053,278.45218,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3088,372.61311,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3089,379.54568,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3090,386.47825,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3091,393.41083,278.45218,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3092,400.3434,278.45218,0,1,0,1,1,1,4,"S100A4,COL1A1,C3,FBLN1"
3093,407.27597,278.45218,0,1,0,1,1,1,4,"S100A4,COL1A1,C3,FBLN1"
3094,414.20854,278.45218,0,0,0,1,1,1,3,"COL1A1,C3,FBLN1"
3095,421.14112,278.45218,1,0,0,1,1,1,4,"COL11A1,COL1A1,C3,FBLN1"
3096,428.07369,278.45218,1,0,0,1,1,1,4,"COL11A1,COL1A1,C3,FBLN1"
3097,435.00626,278.45218,1,0,0,1,1,1,4,"COL11A1,COL1A1,C3,FBLN1"
3098,441.93884,278.45218,1,0,0,1,1,0,3,"COL11A1,COL1A1,C3"
3099,448.87141,278.45218,1,0,0,1,1,0,3,"COL11A1,COL1A1,C3"
3100,455.80398,278.45218,1,0,0,1,1,0,3,"COL11A1,COL1A1,C3"
3101,462.73655,278.45218,1,0,0,0,1,0,2,"COL11A1,C3"
3102,469.66913,278.45218,1,0,0,0,1,0,2,"COL11A1,C3"
3103,476.6017,278.45218,1,0,0,0,1,0,2,"COL11A1,C3"
3104,483.53427,278.45218,1,0,0,0,1,0,2,"COL11A1,C3"
3105,490.46685,278.45218,1,0,0,0,1,0,2,"COL11A1,C3"
3106,497.39942,278.45218,1,0,1,0,1,0,3,"COL11A1,CXCL12,C3"
3107,504.33199,278.45218,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3108,511.26457,278.45218,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3109,518.19714,278.45218,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3110,525.12971,278.45218,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3111,532.06228,278.45218,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3112,538.99486,278.45218,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3113,545.92743,278.45218,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3114,552.86,278.45218,1,0,1,1,0,0,3,"COL11A1,CXCL12,COL1A1"
3115,559.79258,278.45218,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3116,566.72515,278.45218,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3117,573.65772,278.45218,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3118,580.59029,278.45218,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3119,587.52287,278.45218,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3120,594.45544,278.45218,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3121,46.78218,285.06987,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
3122,53.71475,285.06987,0,0,1,0,1,1,3,"CXCL12,C3,FBLN1"
3123,60.64733,285.06987,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3124,67.5799,285.06987,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3125,74.51247,285.06987,1,1,0,0,1,1,4,"COL11A1,S100A4,C3,FBLN1"
3126,81.44504,285.06987,1,1,0,1,1,0,4,"COL11A1,S100A4,COL1A1,C3"
3127,88.37762,285.06987,1,1,0,1,1,1,5,"COL11A1,S100A4,COL1A1,C3,FBLN1"
3128,95.31019,285.06987,1,1,0,1,1,0,4,"COL11A1,S100A4,COL1A1,C3"
3129,102.24276,285.06987,1,1,0,1,1,0,4,"COL11A1,S100A4,COL1A1,C3"
3130,109.17534,285.06987,1,1,0,0,1,0,3,"COL11A1,S100A4,C3"
3131,116.10791,285.06987,1,1,0,0,1,0,3,"COL11A1,S100A4,C3"
3132,123.04048,285.06987,1,1,0,0,1,0,3,"COL11A1,S100A4,C3"
3133,129.97305,285.06987,0,1,0,0,1,0,2,"S100A4,C3"
3134,136.90563,285.06987,0,1,0,0,1,0,2,"S100A4,C3"
3135,143.8382,285.06987,0,1,0,0,1,1,3,"S100A4,C3,FBLN1"
3136,150.77077,285.06987,0,1,0,0,1,1,3,"S100A4,C3,FBLN1"
3137,157.70335,285.06987,0,1,0,0,1,1,3,"S100A4,C3,FBLN1"
3138,164.63592,285.06987,0,1,0,0,1,1,3,"S100A4,C3,FBLN1"
3139,171.56849,285.06987,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3140,178.50107,285.06987,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3141,185.43364,285.06987,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3142,192.36621,285.06987,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3143,199.29878,285.06987,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3144,206.23136,285.06987,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3145,213.16393,285.06987,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3146,220.0965,285.06987,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3147,227.02908,285.06987,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3148,233.96165,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3149,240.89422,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3150,247.82679,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3151,254.75937,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3152,261.69194,285.06987,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3153,268.62451,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3154,275.55709,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3155,282.48966,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3156,289.42223,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3157,296.3548,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3158,303.28738,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3159,310.21995,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3160,317.15252,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3161,324.0851,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3162,331.01767,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3163,337.95024,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3164,344.88282,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3165,351.81539,285.06987,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3166,358.74796,285.06987,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3167,365.68053,285.06987,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3168,372.61311,285.06987,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3169,379.54568,285.06987,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3170,386.47825,285.06987,0,1,0,1,1,1,4,"S100A4,COL1A1,C3,FBLN1"
3171,393.41083,285.06987,0,1,0,1,1,1,4,"S100A4,COL1A1,C3,FBLN1"
3172,400.3434,285.06987,0,1,0,1,1,1,4,"S100A4,COL1A1,C3,FBLN1"
3173,407.27597,285.06987,0,1,0,1,1,1,4,"S100A4,COL1A1,C3,FBLN1"
3174,414.20854,285.06987,0,1,0,1,1,1,4,"S100A4,COL1A1,C3,FBLN1"
3175,421.14112,285.06987,1,1,0,1,1,1,5,"COL11A1,S100A4,COL1A1,C3,FBLN1"
3176,428.07369,285.06987,1,0,0,1,1,1,4,"COL11A1,COL1A1,C3,FBLN1"
3177,435.00626,285.06987,1,0,0,1,1,1,4,"COL11A1,COL1A1,C3,FBLN1"
3178,441.93884,285.06987,1,0,0,1,1,1,4,"COL11A1,COL1A1,C3,FBLN1"
3179,448.87141,285.06987,1,0,0,1,1,0,3,"COL11A1,COL1A1,C3"
3180,455.80398,285.06987,1,0,0,1,1,0,3,"COL11A1,COL1A1,C3"
3181,462.73655,285.06987,1,0,0,1,1,0,3,"COL11A1,COL1A1,C3"
3182,469.66913,285.06987,1,0,0,0,1,0,2,"COL11A1,C3"
3183,476.6017,285.06987,1,0,0,0,1,0,2,"COL11A1,C3"
3184,483.53427,285.06987,1,0,0,0,1,0,2,"COL11A1,C3"
3185,490.46685,285.06987,1,0,0,0,1,0,2,"COL11A1,C3"
3186,497.39942,285.06987,1,0,0,0,1,0,2,"COL11A1,C3"
3187,504.33199,285.06987,1,0,1,0,1,0,3,"COL11A1,CXCL12,C3"
3188,511.26457,285.06987,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3189,518.19714,285.06987,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3190,525.12971,285.06987,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3191,532.06228,285.06987,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3192,538.99486,285.06987,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3193,545.92743,285.06987,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3194,552.86,285.06987,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3195,559.79258,285.06987,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3196,566.72515,285.06987,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3197,573.65772,285.06987,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3198,580.59029,285.06987,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3199,587.52287,285.06987,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3200,594.45544,285.06987,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3201,46.78218,291.68755,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
3202,53.71475,291.68755,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3203,60.64733,291.68755,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3204,67.5799,291.68755,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3205,74.51247,291.68755,1,1,1,0,1,1,5,"COL11A1,S100A4,CXCL12,C3,FBLN1"
3206,81.44504,291.68755,1,1,0,1,1,0,4,"COL11A1,S100A4,COL1A1,C3"
3207,88.37762,291.68755,1,1,0,1,1,1,5,"COL11A1,S100A4,COL1A1,C3,FBLN1"
3208,95.31019,291.68755,1,1,0,1,1,0,4,"COL11A1,S100A4,COL1A1,C3"
3209,102.24276,291.68755,1,1,0,1,1,0,4,"COL11A1,S100A4,COL1A1,C3"
3210,109.17534,291.68755,1,1,0,0,1,0,3,"COL11A1,S100A4,C3"
3211,116.10791,291.68755,1,1,0,0,1,0,3,"COL11A1,S100A4,C3"
3212,123.04048,291.68755,0,1,0,0,1,0,2,"S100A4,C3"
3213,129.97305,291.68755,0,1,0,0,1,0,2,"S100A4,C3"
3214,136.90563,291.68755,0,1,0,0,1,0,2,"S100A4,C3"
3215,143.8382,291.68755,0,1,0,0,1,1,3,"S100A4,C3,FBLN1"
3216,150.77077,291.68755,0,1,0,0,1,1,3,"S100A4,C3,FBLN1"
3217,157.70335,291.68755,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3218,164.63592,291.68755,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3219,171.56849,291.68755,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3220,178.50107,291.68755,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3221,185.43364,291.68755,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3222,192.36621,291.68755,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3223,199.29878,291.68755,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3224,206.23136,291.68755,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3225,213.16393,291.68755,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3226,220.0965,291.68755,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3227,227.02908,291.68755,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3228,233.96165,291.68755,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3229,240.89422,291.68755,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3230,247.82679,291.68755,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3231,254.75937,291.68755,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3232,261.69194,291.68755,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3233,268.62451,291.68755,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3234,275.55709,291.68755,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3235,282.48966,291.68755,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3236,289.42223,291.68755,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3237,296.3548,291.68755,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3238,303.28738,291.68755,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3239,310.21995,291.68755,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3240,317.15252,291.68755,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3241,324.0851,291.68755,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3242,331.01767,291.68755,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3243,337.95024,291.68755,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3244,344.88282,291.68755,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3245,351.81539,291.68755,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3246,358.74796,291.68755,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3247,365.68053,291.68755,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3248,372.61311,291.68755,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3249,379.54568,291.68755,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3250,386.47825,291.68755,0,1,0,1,1,1,4,"S100A4,COL1A1,C3,FBLN1"
3251,393.41083,291.68755,0,1,0,1,1,1,4,"S100A4,COL1A1,C3,FBLN1"
3252,400.3434,291.68755,0,1,0,1,1,1,4,"S100A4,COL1A1,C3,FBLN1"
3253,407.27597,291.68755,0,1,0,1,1,1,4,"S100A4,COL1A1,C3,FBLN1"
3254,414.20854,291.68755,0,1,0,1,1,1,4,"S100A4,COL1A1,C3,FBLN1"
3255,421.14112,291.68755,0,1,0,1,1,1,4,"S100A4,COL1A1,C3,FBLN1"
3256,428.07369,291.68755,0,1,0,1,1,1,4,"S100A4,COL1A1,C3,FBLN1"
3257,435.00626,291.68755,1,1,0,1,1,1,5,"COL11A1,S100A4,COL1A1,C3,FBLN1"
3258,441.93884,291.68755,1,0,0,1,1,1,4,"COL11A1,COL1A1,C3,FBLN1"
3259,448.87141,291.68755,1,0,0,1,1,0,3,"COL11A1,COL1A1,C3"
3260,455.80398,291.68755,1,0,0,1,1,0,3,"COL11A1,COL1A1,C3"
3261,462.73655,291.68755,1,0,0,1,1,0,3,"COL11A1,COL1A1,C3"
3262,469.66913,291.68755,1,0,0,1,1,0,3,"COL11A1,COL1A1,C3"
3263,476.6017,291.68755,1,0,0,1,1,0,3,"COL11A1,COL1A1,C3"
3264,483.53427,291.68755,1,0,0,0,1,0,2,"COL11A1,C3"
3265,490.46685,291.68755,1,0,0,0,1,0,2,"COL11A1,C3"
3266,497.39942,291.68755,1,0,0,0,1,0,2,"COL11A1,C3"
3267,504.33199,291.68755,1,0,1,0,1,0,3,"COL11A1,CXCL12,C3"
3268,511.26457,291.68755,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3269,518.19714,291.68755,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3270,525.12971,291.68755,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3271,532.06228,291.68755,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3272,538.99486,291.68755,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3273,545.92743,291.68755,1,0,1,0,0,0,2,"COL11A1,CXCL12"
3274,552.86,291.68755,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3275,559.79258,291.68755,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3276,566.72515,291.68755,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3277,573.65772,291.68755,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3278,580.59029,291.68755,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3279,587.52287,291.68755,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3280,594.45544,291.68755,1,0,1,1,0,1,4,"COL11A1,CXCL12,COL1A1,FBLN1"
3281,46.78218,298.30524,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
3282,53.71475,298.30524,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3283,60.64733,298.30524,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3284,67.5799,298.30524,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3285,74.51247,298.30524,1,1,1,0,1,1,5,"COL11A1,S100A4,CXCL12,C3,FBLN1"
3286,81.44504,298.30524,1,1,0,1,1,0,4,"COL11A1,S100A4,COL1A1,C3"
3287,88.37762,298.30524,1,1,0,1,1,1,5,"COL11A1,S100A4,COL1A1,C3,FBLN1"
3288,95.31019,298.30524,1,1,0,1,1,0,4,"COL11A1,S100A4,COL1A1,C3"
3289,102.24276,298.30524,1,1,0,1,1,0,4,"COL11A1,S100A4,COL1A1,C3"
3290,109.17534,298.30524,1,1,0,0,1,0,3,"COL11A1,S100A4,C3"
3291,116.10791,298.30524,1,1,0,0,1,0,3,"COL11A1,S100A4,C3"
3292,123.04048,298.30524,0,1,0,0,1,0,2,"S100A4,C3"
3293,129.97305,298.30524,0,1,0,0,1,0,2,"S100A4,C3"
3294,136.90563,298.30524,0,1,0,0,1,1,3,"S100A4,C3,FBLN1"
3295,143.8382,298.30524,0,1,0,0,1,1,3,"S100A4,C3,FBLN1"
3296,150.77077,298.30524,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3297,157.70335,298.30524,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3298,164.63592,298.30524,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3299,171.56849,298.30524,0,1,1,0,1,0,3,"S100A4,CXCL12,C3"
3300,178.50107,298.30524,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3301,185.43364,298.30524,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3302,192.36621,298.30524,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3303,199.29878,298.30524,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3304,206.23136,298.30524,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3305,213.16393,298.30524,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3306,220.0965,298.30524,0,1,1,0,1,1,4,"S100A4,CXCL12,C3,FBLN1"
3307,227.02908,298.30524,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3308,233.96165,298.30524,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3309,240.89422,298.30524,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3310,247.82679,298.30524,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3311,254.75937,298.30524,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3312,261.69194,298.30524,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3313,268.62451,298.30524,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
3314,275.55709,298.30524,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
3315,282.48966,298.30524,0,1,1,1,1,1,5,"S100A4,CXCL12,COL1A1,C3,FBLN1"
